id,naslov,leto,leto-zacetek,leto-konec,zasluzek,glasovi,dolzina,metascore,oznaka,opis,ocena,igralci,zanri
2281375,Nashville,2012–2018,2012,2018,,24346,43,,,"Follows the lives and tragedies of rising and fading country music stars in Nashville, Tennessee.",7.7,"[{'id': 659363, 'ime': 'Hayden Panettiere'}, {'id': 3241371, 'ime': 'Clare Bowen'}, {'id': 261595, 'ime': 'Charles Esten'}, {'id': 5044, 'ime': 'Jonathan Jackson'}]","['Drama', 'Music', 'Romance']"
263438,Her Sey Çok Güzel Olacak,1998,1998,1998,,24345,107,,,"When Altan swipes prescription drugs from his brother Nuri's pharmacy, they soon find themselves on a dangerous but funny road trip to get rid of the stuff and escape the mafiosi Altan ...",8.1,"[{'id': 948000, 'ime': 'Cem Yilmaz'}, {'id': 15988, 'ime': 'Mazhar Alanson'}, {'id': 245176, 'ime': 'Ceyda Düvenci'}, {'id': 654741, 'ime': 'Selim Nasit'}]","['Comedy', 'Drama', 'Thriller']"
55499,Såsom i en spegel,1961,1961,1961,,24333,90,,,"Recently released from a mental hospital, Karin rejoins her emotionally disconnected family in their island home, only to slip from reality as she begins to believe she is being visited by God.",8.0,"[{'id': 27683, 'ime': 'Harriet Andersson'}, {'id': 85038, 'ime': 'Gunnar Björnstrand'}, {'id': 1884, 'ime': 'Max von Sydow'}, {'id': 664885, 'ime': 'Lars Passgård'}]",['Drama']
118556,Suznja ljubezni,1997,1997,1997,34656904,24332,100,49,R,"Maggie's and Sam's former partners are in love; she wants revenge and he wants his lost love back, so they work together to break up the happy couple.",6.1,"[{'id': 212, 'ime': 'Meg Ryan'}, {'id': 111, 'ime': 'Matthew Broderick'}, {'id': 593, 'ime': 'Kelly Preston'}, {'id': 1409, 'ime': 'Tchéky Karyo'}]","['Comedy', 'Romance']"
188674,Human Traffic,1999,1999,1999,104257,24331,99,53,R,"Five friends spend one lost weekend in a mix of music, love and club culture.",7.1,"[{'id': 799591, 'ime': 'John Simm'}, {'id': 683455, 'ime': 'Lorraine Pilkington'}, {'id': 662744, 'ime': 'Shaun Parkes'}, {'id': 721885, 'ime': 'Nicola Reynolds'}]","['Comedy', 'Music']"
275140,Law & Order: Criminal Intent,2001–2011,2001,2011,,24326,60,,,"This series focuses on the NYPD's Major Case Squad, a force of detectives who investigate high-profile cases, whilst also showing parts of the crime from the criminal's point of view to the audience.",7.4,"[{'id': 2062, 'ime': 'Kathryn Erbe'}, {'id': 352, 'ime': ""Vincent D'Onofrio""}, {'id': 792177, 'ime': 'Jamey Sheridan'}, {'id': 5524, 'ime': 'Courtney B. Vance'}]","['Crime', 'Drama', 'Mystery']"
445946,The Contract,2006,2006,2006,,24324,96,,R,"A father and his son attempt to bring in an assassin to the authorities, but his dangerous associates have other plans.",5.6,"[{'id': 131, 'ime': 'John Cusack'}, {'id': 151, 'ime': 'Morgan Freeman'}, {'id': 2196500, 'ime': 'Jamie Anderson'}, {'id': 481, 'ime': 'Alice Krige'}]","['Action', 'Crime', 'Drama']"
67959,Walkabout,1971,1971,1971,18000,24323,100,85,,"Two city-bred siblings are stranded in the Australian Outback, where they learn to survive with the aid of an Aboriginal boy on his ""walkabout"": a ritual separation from his tribe.",7.6,"[{'id': 256, 'ime': 'Jenny Agutter'}, {'id': 347858, 'ime': 'David Gulpilil'}, {'id': 736312, 'ime': 'Luc Roeg'}, {'id': 576851, 'ime': 'John Meillon'}]","['Adventure', 'Drama']"
405676,Vsi kraljevi mozje,2006,2006,2006,7221458,24315,128,37,PG-13,"Based on the Robert Penn Warren novel. The life of populist Southerner Willie Stark, a political creature loosely based on Governor Huey Long of Louisiana.",6.2,"[{'id': 576, 'ime': 'Sean Penn'}, {'id': 179, 'ime': 'Jude Law'}, {'id': 701, 'ime': 'Kate Winslet'}, {'id': 164, 'ime': 'Anthony Hopkins'}]","['Drama', 'Thriller']"
58898,"Alphaville, pustolovscina Lemmyja Cautiona",1965,1965,1965,46585,24315,99,,,A U.S. secret agent is sent to the distant space city of Alphaville where he must find a missing person and free the city from its tyrannical ruler.,7.1,"[{'id': 176061, 'ime': 'Eddie Constantine'}, {'id': 439344, 'ime': 'Anna Karina'}, {'id': 848667, 'ime': 'Akim Tamiroff'}, {'id': 92316, 'ime': 'Valérie Boisgel'}]","['Drama', 'Mystery', 'Sci-Fi']"
785007,Samo preko njenega trupla,2008,2008,2008,7563670,24313,95,30,PG-13,A ghost tries to sabotage her former boyfriend's current relationship with a psychic.,5.2,"[{'id': 519456, 'ime': 'Eva Longoria'}, {'id': 748620, 'ime': 'Paul Rudd'}, {'id': 1128572, 'ime': 'Lake Bell'}, {'id': 4755, 'ime': 'Jason Biggs'}]","['Comedy', 'Fantasy', 'Romance']"
5707802,Dear White People,2017–2021,2017,2021,,24308,30,,,"At a predominantly white Ivy League college, a group of black students navigate various forms of racial and other types of discrimination.",6.2,"[{'id': 2503064, 'ime': 'Logan Browning'}, {'id': 3133334, 'ime': 'Brandon P Bell'}, {'id': 5125871, 'ime': 'DeRon Horton'}, {'id': 4024462, 'ime': 'Antoinette Robertson'}]","['Comedy', 'Drama']"
88889,Cat's Eye,1985,1985,1985,13086000,24303,94,70,,A stray cat is the linking element of three tales of suspense and horror.,6.3,"[{'id': 106, 'ime': 'Drew Barrymore'}, {'id': 249, 'ime': 'James Woods'}, {'id': 454418, 'ime': 'Alan King'}, {'id': 573299, 'ime': 'Kenneth McMillan'}]","['Comedy', 'Horror', 'Thriller']"
104850,Spomini nevidnega cloveka,1992,1992,1992,14358033,24294,99,48,,"After a freak accident, a company executive turns completely invisible, goes on the run and becomes hunted by a treacherous CIA official, whilst trying to cope with his new reality.",6.0,"[{'id': 331, 'ime': 'Chevy Chase'}, {'id': 435, 'ime': 'Daryl Hannah'}, {'id': 554, 'ime': 'Sam Neill'}, {'id': 571106, 'ime': 'Michael McKean'}]","['Comedy', 'Romance', 'Sci-Fi']"
1702014,Hoje Eu Quero Voltar Sozinho,2014,2014,2014,101137,24285,96,71,,"Leonardo is a blind teenager searching for independence. His everyday life, the relationship with his best friend, Giovana, and the way he sees the world change completely with the arrival of Gabriel.",7.9,"[{'id': 3978701, 'ime': 'Ghilherme Lobo'}, {'id': 3977622, 'ime': 'Fabio Audi'}, {'id': 2944240, 'ime': 'Tess Amorim'}, {'id': 738922, 'ime': 'Lúcia Romano'}]","['Drama', 'Romance']"
457495,Stormbreaker,2006,2006,2006,652526,24284,93,42,PG,"After the death of his uncle, the 14-year-old schoolboy Alex Rider is forced by the Special Operations Division of the UK's secret intelligence service, MI6, into a mission which will save millions of lives.",5.1,"[{'id': 1641117, 'ime': 'Alex Pettyfer'}, {'id': 620, 'ime': 'Mickey Rourke'}, {'id': 645683, 'ime': 'Sophie Okonedo'}, {'id': 92961, 'ime': 'Sarah Bolger'}]","['Action', 'Adventure', 'Family']"
2231554,Grave Encounters 2,2012,2012,2012,,24283,98,,,A film student who is obsessed with the movie Grave Encounters sets out with his friends to visit the psychiatric hospital depicted in the original film.,5.1,"[{'id': 2113653, 'ime': 'Richard Harmon'}, {'id': 3025400, 'ime': 'Shawn C. Phillips'}, {'id': 5372760, 'ime': 'Jennica Fulton'}, {'id': 2242337, 'ime': 'Jeffrey Bowyer-Chapman'}]","['Horror', 'Mystery']"
280491,Bloody Sunday,2002,2002,2002,768045,24275,107,90,R,"A dramatization of the Irish civil rights protest march and subsequent massacre by British troops on January 30, 1972.",7.6,"[{'id': 626362, 'ime': 'James Nesbitt'}, {'id': 683116, 'ime': 'Tim Pigott-Smith'}, {'id': 268297, 'ime': 'Nicholas Farrell'}, {'id': 318383, 'ime': 'Allan Gildea'}]","['Drama', 'History', 'War']"
404978,Nateg in pol,2012,2012,2012,,24273,89,,PG-13,"An art curator decides to seek revenge on his abusive boss by conning him into buying a fake Monet, but his plan requires the help of an eccentric and unpredictable Texas rodeo queen.",5.7,"[{'id': 147, 'ime': 'Colin Firth'}, {'id': 139, 'ime': 'Cameron Diaz'}, {'id': 614, 'ime': 'Alan Rickman'}, {'id': 1804, 'ime': 'Stanley Tucci'}]","['Comedy', 'Crime']"
110116,Nesmrtno ljubljena,1994,1994,1994,9914409,24266,121,,R,"The life and death of the legendary Ludwig van Beethoven. Besides all the work he is known for, the composer once wrote a famous love letter to a nameless beloved, and the movie tries to ...",7.4,"[{'id': 198, 'ime': 'Gary Oldman'}, {'id': 469103, 'ime': 'Jeroen Krabbé'}, {'id': 618, 'ime': 'Isabella Rossellini'}, {'id': 824373, 'ime': 'Johanna ter Steege'}]","['Biography', 'Drama', 'Music']"
118298,Daria,1997–2001,1997,2001,,24261,30,,,A smart and cynical girl goes through teenage life as a proud outsider in a world of mainly idiotic adolescents and condescending adults.,8.1,"[{'id': 334935, 'ime': 'Tracy Grandstaff'}, {'id': 393812, 'ime': 'Wendy Hoopes'}, {'id': 8814816, 'ime': 'Julian Rebolledo'}, {'id': 528717, 'ime': 'John Lynn'}]","['Animation', 'Comedy', 'Drama']"
372873,D-War,2007,2007,2007,10977721,24257,107,33,PG-13,"Once in 500 years, ancient mythical creatures come to Earth, wreaking havoc and destruction. This time they must be stopped.",3.5,"[{'id': 4736, 'ime': 'Jason Behr'}, {'id': 1107178, 'ime': 'Amanda Brooks'}, {'id': 1233, 'ime': 'Robert Forster'}, {'id': 732497, 'ime': 'Craig Robinson'}]","['Action', 'Drama', 'Fantasy']"
107665,Needful Things,1993,1993,1993,15185672,24248,120,43,R,"A mysterious new shop opens in a small town which always seems to stock the deepest desires of each shopper, with a price far heavier than expected.",6.3,"[{'id': 1884, 'ime': 'Max von Sydow'}, {'id': 438, 'ime': 'Ed Harris'}, {'id': 889, 'ime': 'Bonnie Bedelia'}, {'id': 1625, 'ime': 'Amanda Plummer'}]","['Crime', 'Drama', 'Fantasy']"
2172985,The Art of the Steal,2013,2013,2013,61446,24243,90,53,R,"Crunch Calhoun, a semi-reformed art thief, agrees to get his old gang back together to pull off one last heist.",6.3,"[{'id': 621, 'ime': 'Kurt Russell'}, {'id': 59431, 'ime': 'Jay Baruchel'}, {'id': 935395, 'ime': 'Katheryn Winnick'}, {'id': 224565, 'ime': 'Chris Diamantopoulos'}]","['Comedy', 'Crime', 'Thriller']"
10228134,Jolt,2021,2021,2021,,24241,91,48,R,A bouncer with a slightly murderous anger-management problem that she controls with the help of an electrode-lined vest she uses to shock herself back to normalcy whenever she gets homicidal.,5.6,"[{'id': 295, 'ime': 'Kate Beckinsale'}, {'id': 2541974, 'ime': 'Jai Courtney'}, {'id': 1804, 'ime': 'Stanley Tucci'}, {'id': 134072, 'ime': 'Bobby Cannavale'}]","['Action', 'Thriller']"
3877200,The Missing,2014–2016,2014,2016,,24234,60,,,Tony and Emily Hughes' vacation turns into a nightmare when their 5-year-old son Oliver disappears from a large celebrating crowd in Northern France.,8.2,"[{'id': 1409, 'ime': 'Tchéky Karyo'}, {'id': 384826, 'ime': 'Anastasia Hille'}, {'id': 626362, 'ime': 'James Nesbitt'}, {'id': 640323, 'ime': ""Frances O'Connor""}]","['Crime', 'Drama', 'Mystery']"
489235,My Name Is Bruce,2007,2007,2007,173066,24232,84,36,R,"Mistaken for his character Ash from the 'Evil Dead' trilogy, Bruce Campbell is forced to fight a real monster in a small Oregon town.",6.2,"[{'id': 132257, 'ime': 'Bruce Campbell'}, {'id': 2328228, 'ime': 'Grace Thorsen'}, {'id': 3111264, 'ime': 'Taylor Sharpe'}, {'id': 1646, 'ime': 'Ted Raimi'}]","['Comedy', 'Fantasy', 'Horror']"
7772582,Never Rarely Sometimes Always,2020,2020,2020,,24230,101,92,PG-13,A pair of teenage girls in rural Pennsylvania travel to New York City to seek out medical help after an unintended pregnancy.,7.4,"[{'id': 10620978, 'ime': 'Sidney Flanigan'}, {'id': 7867621, 'ime': 'Talia Ryder'}, {'id': 6829691, 'ime': 'Théodore Pellerin'}, {'id': 8665872, 'ime': 'Eliazar Jimenez'}]",['Drama']
252299,Buffalo Soldiers,2001,2001,2001,353743,24230,98,56,R,A criminal subculture operates among U.S. soldiers stationed in West Germany just before the fall of the Berlin wall.,6.8,"[{'id': 1618, 'ime': 'Joaquin Phoenix'}, {'id': 1593, 'ime': 'Anna Paquin'}, {'id': 438, 'ime': 'Ed Harris'}, {'id': 1277, 'ime': 'Scott Glenn'}]","['Comedy', 'Crime', 'Drama']"
65531,Le cercle rouge,1970,1970,1970,372229,24222,140,91,,"After leaving prison, master thief Corey crosses paths with a notorious escapee and an alcoholic former policeman. The trio proceed to plot an elaborate heist.",8.0,"[{'id': 1128, 'ime': 'Alain Delon'}, {'id': 100186, 'ime': 'Bourvil'}, {'id': 2231, 'ime': 'Gian Maria Volontè'}, {'id': 598971, 'ime': 'Yves Montand'}]","['Crime', 'Drama', 'Thriller']"
1608180,Mike & Molly,2010–2016,2010,2016,,24219,30,,,A couple meets at an Overeaters' Anonymous meeting.,6.4,"[{'id': 974080, 'ime': 'Billy Gardell'}, {'id': 565250, 'ime': 'Melissa McCarthy'}, {'id': 934008, 'ime': 'Reno Wilson'}, {'id': 1737500, 'ime': 'Katy Mixon'}]",['Comedy']
119115,Zverine,1997,1997,1997,9381260,24205,93,62,PG-13,Zookeepers struggle to deal with the policies of changing directors.,6.4,"[{'id': 92, 'ime': 'John Cleese'}, {'id': 130, 'ime': 'Jamie Lee Curtis'}, {'id': 177, 'ime': 'Kevin Kline'}, {'id': 1589, 'ime': 'Michael Palin'}]",['Comedy']
1798603,Pokvarjeni Božiček 2,2016,2016,2016,17782178,24199,92,38,R,"Fueled by cheap whiskey, greed and hatred, Willie teams up once again with his angry little sidekick, Marcus, to knock off a Chicago charity on Christmas Eve.",5.6,"[{'id': 671, 'ime': 'Billy Bob Thornton'}, {'id': 870, 'ime': 'Kathy Bates'}, {'id': 185272, 'ime': 'Tony Cox'}, {'id': 376716, 'ime': 'Christina Hendricks'}]","['Comedy', 'Crime', 'Drama']"
2258345,Fading Gigolo,2013,2013,2013,3763973,24191,90,58,R,"Fioravante decides to become a professional Don Juan as a way of making money to help his cash-strapped friend, Murray. With Murray acting as his ""manager"", the duo quickly finds themselves caught up in the crosscurrents of love and money.",6.2,"[{'id': 1806, 'ime': 'John Turturro'}, {'id': 95, 'ime': 'Woody Allen'}, {'id': 232, 'ime': 'Sharon Stone'}, {'id': 5527, 'ime': 'Sofía Vergara'}]","['Comedy', 'Romance']"
3068194,Ljubezen in prijateljstvo,2016,2016,2016,14013564,24185,90,87,PG,"Lady Susan Vernon takes up temporary residence at her in-laws' estate and, while there, is determined to be a matchmaker for her daughter Frederica -- and herself too, naturally.",6.4,"[{'id': 295, 'ime': 'Kate Beckinsale'}, {'id': 1721, 'ime': 'Chloë Sevigny'}, {'id': 1882152, 'ime': 'Xavier Samuel'}, {'id': 4563896, 'ime': 'Emma Greenwell'}]","['Comedy', 'Drama', 'Romance']"
1602098,Albert Nobbs,2011,2011,2011,3014696,24183,113,57,R,"Albert Nobbs struggles to survive in late 19th-century Ireland, where women aren't encouraged to be independent. Posing as a man so she can work as a butler in Dublin's most elegant hotel, Albert meets a handsome painter and looks to escape the lie she has been living.",6.7,"[{'id': 335, 'ime': 'Glenn Close'}, {'id': 1985859, 'ime': 'Mia Wasikowska'}, {'id': 1093951, 'ime': 'Aaron Taylor-Johnson'}, {'id': 2063982, 'ime': 'Antonia Campbell-Hughes'}]","['Drama', 'Romance']"
6116856,The Night Comes for Us,2018,2018,2018,,24177,121,69,,"Ito, a gangland enforcer, caught amidst a treacherous and violent insurrection within his Triad crime family upon his return home from a stint abroad.",7.0,"[{'id': 3299397, 'ime': 'Iko Uwais'}, {'id': 3029144, 'ime': 'Joe Taslim'}, {'id': 4852549, 'ime': 'Hannah Al Rashid'}, {'id': 2438707, 'ime': 'Julie Estelle'}]","['Action', 'Thriller']"
2023453,Dnevnik nabritega mulca: Pasji dnevi,2012,2012,2012,49008662,24171,94,54,PG,"School's out. Summer vacation is on. However, Greg may not have the best summer vacation ever. What could go wrong?",6.3,"[{'id': 2325393, 'ime': 'Zachary Gordon'}, {'id': 2953573, 'ime': 'Robert Capron'}, {'id': 1256602, 'ime': 'Devon Bostick'}, {'id': 1872, 'ime': 'Steve Zahn'}]","['Comedy', 'Family']"
63688,The Thomas Crown Affair,1968,1968,1968,,24168,102,66,,"A debonair, adventuresome bank executive believes he has pulled off the perfect multi-million dollar heist, only to match wits with a sexy insurance investigator who will do anything to get her man.",7.0,"[{'id': 537, 'ime': 'Steve McQueen'}, {'id': 1159, 'ime': 'Faye Dunaway'}, {'id': 121826, 'ime': 'Paul Burke'}, {'id': 922967, 'ime': 'Jack Weston'}]","['Crime', 'Drama', 'Romance']"
1236246,Runaways,2017–2019,2017,2019,,24162,60,,,"After discovering their parents are super-villains in disguise, a group of teenagers band together to run away from their homes in order to atone for their parents' actions and to discover the secrets of their origins.",7.0,"[{'id': 7968341, 'ime': 'Rhenzy Feliz'}, {'id': 4555391, 'ime': 'Lyrica Okano'}, {'id': 4722966, 'ime': 'Virginia Gardner'}, {'id': 2821733, 'ime': 'Ariela Barer'}]","['Action', 'Drama', 'Sci-Fi']"
104452,Varuska,1992,1992,1992,58500635,24157,102,52,PG,"Con artist Gwen moves into Newton's empty home without his knowledge and begins setting up house, posing as his new wife.",6.1,"[{'id': 188, 'ime': 'Steve Martin'}, {'id': 443, 'ime': 'Goldie Hawn'}, {'id': 1127, 'ime': 'Dana Delany'}, {'id': 364915, 'ime': 'Julie Harris'}]","['Comedy', 'Romance']"
7218518,Padman,2018,2018,2018,1662927,24132,140,,PG-13,"Upon realizing the extent to which women are affected by their menses, a man sets out to create a sanitary pad machine and to provide inexpensive sanitary pads to the women of rural India.",7.9,"[{'id': 474774, 'ime': 'Akshay Kumar'}, {'id': 2331000, 'ime': 'Radhika Apte'}, {'id': 2128238, 'ime': 'Sonam Kapoor'}, {'id': 1533122, 'ime': 'Jyoti Subhash'}]","['Comedy', 'Drama']"
100135,Men at Work,1990,1990,1990,16247964,24132,98,34,,Two garbage men uncover a conspiracy involving illegal toxic waste dumping and decide to bring the whole operation down.,6.0,"[{'id': 221, 'ime': 'Charlie Sheen'}, {'id': 389, 'ime': 'Emilio Estevez'}, {'id': 394012, 'ime': 'Leslie Hope'}, {'id': 202966, 'ime': 'Keith David'}]","['Action', 'Comedy', 'Crime']"
4257926,Miracles from Heaven,2016,2016,2016,61693523,24131,109,44,PG,Based on the incredible true story of the Beam family.,7.1,"[{'id': 4950, 'ime': 'Jennifer Garner'}, {'id': 4814017, 'ime': 'Kylie Rogers'}, {'id': 376540, 'ime': 'Martin Henderson'}, {'id': 3276835, 'ime': 'Brighton Sharbino'}]","['Biography', 'Drama', 'Family']"
9354944,Jexi,2019,2019,2019,,24126,84,39,R,"Phil makes top 10 pop lists at work. His only ""friend"" is cellphone Siri. His new phone includes AI helper Jexi, who improves/controls his social life.",6.1,"[{'id': 2796745, 'ime': 'Adam Devine'}, {'id': 3381295, 'ime': 'Alexandra Shipp'}, {'id': 126284, 'ime': 'Rose Byrne'}, {'id': 3236733, 'ime': 'Ron Funches'}]","['Comedy', 'Romance', 'Sci-Fi']"
2040560,The Pact,2012,2012,2012,,24122,89,54,R,"As a woman struggles to come to grips with her past in the wake of her mother's death and the disappearance of her sister, an unsettling presence emerges in her childhood home.",5.8,"[{'id': 2362068, 'ime': 'Caity Lotz'}, {'id': 680, 'ime': 'Casper Van Dien'}, {'id': 825209, 'ime': 'Mark Steger'}, {'id': 115671, 'ime': 'Agnes Bruckner'}]","['Horror', 'Mystery', 'Thriller']"
120176,Spanski zapornik,1997,1997,1997,10200000,24118,110,70,PG,An employee of a corporation with a lucrative secret process is tempted to betray it. But there's more to it than that.,7.2,"[{'id': 188, 'ime': 'Steve Martin'}, {'id': 1262, 'ime': 'Ben Gazzara'}, {'id': 1714, 'ime': 'Campbell Scott'}, {'id': 419633, 'ime': 'Ricky Jay'}]","['Drama', 'Mystery', 'Thriller']"
5982852,Jolly LLB 2,2017,2017,2017,1632440,24117,137,,,Jolly is a clumsy lawyer who is faced with representing the most critical court case of his career.,7.2,"[{'id': 474774, 'ime': 'Akshay Kumar'}, {'id': 4806622, 'ime': 'Huma Qureshi'}, {'id': 795661, 'ime': 'Saurabh Shukla'}, {'id': 438465, 'ime': 'Annu Kapoor'}]","['Comedy', 'Drama']"
57869,Bande à part,1964,1964,1964,37651,24113,95,88,,Two crooks with a fondness for old Hollywood B-movies convince a languages student to help them commit a robbery.,7.7,"[{'id': 439344, 'ime': 'Anna Karina'}, {'id': 105475, 'ime': 'Claude Brasseur'}, {'id': 320647, 'ime': 'Danièle Girard'}, {'id': 173212, 'ime': 'Louisa Colpeyn'}]","['Comedy', 'Crime', 'Drama']"
73631,Rollerball,1975,1975,1975,30000000,24111,125,56,,"In a corporate-controlled future, an ultra-violent sport known as Rollerball represents the world, and one of its powerful athletes is out to defy those who want him out of the game.",6.6,"[{'id': 1001, 'ime': 'James Caan'}, {'id': 2144, 'ime': 'John Houseman'}, {'id': 726, 'ime': 'Maud Adams'}, {'id': 65183, 'ime': 'John Beck'}]","['Action', 'Sci-Fi', 'Sport']"
2424988,Gabbar Is Back,2015,2015,2015,,24110,128,,,A grief-stricken man takes the law into his own hands when he begins to kidnap and murder corrupt public servants.,7.1,"[{'id': 474774, 'ime': 'Akshay Kumar'}, {'id': 1599046, 'ime': 'Shruti Haasan'}, {'id': 4626, 'ime': 'Kareena Kapoor'}, {'id': 838520, 'ime': 'Suman'}]","['Action', 'Crime', 'Drama']"
126170,Recess,1997–2001,1997,2001,,24107,23,,,"Comic tales of a group of good friends, four boys and two girls, during breaks in primary school, as they grow up, relate to each other, and have brushes with authority.",7.8,"[{'id': 492620, 'ime': 'Andrew Lawrence'}, {'id': 424534, 'ime': 'Ashley Johnson'}, {'id': 204771, 'ime': 'Jason Davis'}, {'id': 172636, 'ime': ""Rickey D'Shon Collins""}]","['Animation', 'Adventure', 'Comedy']"
72288,Thunderbolt and Lightfoot,1974,1974,1974,25000000,24093,115,62,,"With the help of an irreverent young sidekick, a bank robber gets his old gang back together to organize a daring new heist.",7.0,"[{'id': 142, 'ime': 'Clint Eastwood'}, {'id': 313, 'ime': 'Jeff Bridges'}, {'id': 507212, 'ime': 'Geoffrey Lewis'}, {'id': 280, 'ime': 'Catherine Bach'}]","['Comedy', 'Crime', 'Drama']"
2401807,Tokarev,2014,2014,2014,,24091,98,28,,"When the daughter of a reformed criminal is kidnapped, he rounds up his old crew and seeks his own brand of justice.",5.0,"[{'id': 115, 'ime': 'Nicolas Cage'}, {'id': 629697, 'ime': 'Rachel Nichols'}, {'id': 1043075, 'ime': 'Max Ryan'}, {'id': 569732, 'ime': 'Michael McGrady'}]","['Action', 'Crime', 'Thriller']"
2235759,Velika,2020–,2020,2022,,24089,45,,,"A royal woman living in rural Russia during the 18th century is forced to choose between her own personal happiness and the future of Russia, when she marries an Emperor.",8.1,"[{'id': 1102577, 'ime': 'Elle Fanning'}, {'id': 396558, 'ime': 'Nicholas Hoult'}, {'id': 4555381, 'ime': 'Phoebe Fox'}, {'id': 223527, 'ime': 'Sacha Dhawan'}]","['Biography', 'Comedy', 'Drama']"
1183923,Dobrodosli pri Rileyevih,2010,2010,2010,152857,24083,110,50,R,"On a business trip to New Orleans, a damaged man seeks salvation by caring for a wayward young woman.",7.0,"[{'id': 1254, 'ime': 'James Gandolfini'}, {'id': 829576, 'ime': 'Kristen Stewart'}, {'id': 502425, 'ime': 'Melissa Leo'}, {'id': 3861, 'ime': 'David Jensen'}]",['Drama']
3335606,Berlin Syndrome,2017,2017,2017,28660,24073,116,70,R,"A passionate holiday romance leads to an obsessive relationship, when an Australian photojournalist wakes one morning in a Berlin apartment and is unable to leave.",6.3,"[{'id': 1954240, 'ime': 'Teresa Palmer'}, {'id': 726262, 'ime': 'Max Riemelt'}, {'id': 352278, 'ime': 'Matthias Habich'}, {'id': 4750182, 'ime': 'Emma Bading'}]","['Drama', 'Horror', 'Mystery']"
976014,Greek,2007–2011,2007,2011,,24062,60,,,"Freshman Rusty Cartwright arrives at college and decides he no longer wants to be the boring geek from high school. He decides to pledge a fraternity. He is offered 2 bids; one from his sister's boyfriend Evan's fraternity and one from Cappie, his sister's ex-boyfriend's fraternity. Rusty must learn to handle his new life, and his new relationship with his sister. His sister must decide if she ...",7.5,"[{'id': 241173, 'ime': 'Clark Duke'}, {'id': 1974920, 'ime': 'Scott Michael Foster'}, {'id': 334561, 'ime': 'Spencer Grammer'}, {'id': 1482818, 'ime': 'Paul James'}]","['Comedy', 'Drama', 'Family']"
494222,Eagle vs Shark,2007,2007,2007,221846,24060,93,55,R,"The tale of two socially-awkward misfits and the strange ways they try to find love: through revenge on high-school bullies, burgers, and video games.",6.8,"[{'id': 1045593, 'ime': 'Loren Taylor'}, {'id': 1318596, 'ime': 'Jemaine Clement'}, {'id': 355440, 'ime': 'Craig Hall'}, {'id': 864835, 'ime': 'Joel Tobeck'}]","['Comedy', 'Romance']"
164212,Osumljeni,2000,2000,2000,258691,24059,110,43,R,"A wealthy attorney in San Juan comes to the police station for ""10 minutes"" of follow-up questions to finding a 12-year-old girl's body in a park. Another young girl was also raped and murdered weeks earlier and the evidence points to him.",6.5,"[{'id': 151, 'ime': 'Morgan Freeman'}, {'id': 432, 'ime': 'Gene Hackman'}, {'id': 5048, 'ime': 'Thomas Jane'}, {'id': 899, 'ime': 'Monica Bellucci'}]","['Crime', 'Drama', 'Thriller']"
955346,Moonlight,2007–2008,2007,2008,,24057,60,,,A vampire lands work as a private investigator and falls for a mortal woman.,7.6,"[{'id': 1533927, 'ime': ""Alex O'Loughlin""}, {'id': 617009, 'ime': 'Sophia Myles'}, {'id': 230655, 'ime': 'Jason Dohring'}, {'id': 815370, 'ime': 'Shannyn Sossamon'}]","['Drama', 'Fantasy', 'Horror']"
110955,The Ref,1994,1994,1994,11439193,24055,96,,R,"A cat burglar is forced to take a bickering, dysfunctional family hostage on Christmas Eve.",6.9,"[{'id': 1459, 'ime': 'Denis Leary'}, {'id': 1114, 'ime': 'Judy Davis'}, {'id': 228, 'ime': 'Kevin Spacey'}, {'id': 826198, 'ime': 'Robert J. Steinmiller Jr.'}]","['Comedy', 'Crime', 'Drama']"
6045840,Black Lightning,2017–2021,2017,2021,,24052,43,,,A crusading school principal gets back into action as the original African-American electrical superhero.,6.1,"[{'id': 930317, 'ime': 'Cress Williams'}, {'id': 4049910, 'ime': 'Nafessa Williams'}, {'id': 10837, 'ime': 'Christine Adams'}, {'id': 3993304, 'ime': ""Marvin 'Krondon' Jones III""}]","['Action', 'Drama', 'Sci-Fi']"
3300980,Den 12. mann,2017,2017,2017,,24052,135,70,,They were 12 saboteurs. The Nazis killed 11 of them. This is the true story of the one that got away.,7.4,"[{'id': 4440340, 'ime': 'Thomas Gullestad'}, {'id': 1667, 'ime': 'Jonathan Rhys Meyers'}, {'id': 4250048, 'ime': 'Marie Blokhus'}, {'id': 3162723, 'ime': 'Mads Sjøgård Pettersen'}]","['Drama', 'History', 'Thriller']"
2799166,The Pyramid,2014,2014,2014,2756333,24052,89,24,R,An archaeological team attempts to unlock the secrets of a lost pyramid only to find themselves hunted by an insidious creature.,4.6,"[{'id': 3358233, 'ime': 'Ashley Hinshaw'}, {'id': 118617, 'ime': 'James Buckley'}, {'id': 641354, 'ime': ""Denis O'Hare""}, {'id': 3047195, 'ime': 'Christa Nicola'}]","['Horror', 'Mystery', 'Thriller']"
