film,oseba,mesto
3042408,6801,4
3045616,136,1
3045616,569,2
3045616,191,3
3045616,1601397,4
3061046,2642131,1
3061046,536281,2
3061046,2007163,3
3061046,1678063,4
3062096,158,1
3062096,428065,2
3062096,451234,3
3062096,4936,4
3063516,424216,1
3063516,3850986,2
3063516,364739,3
3063516,146061,4
3064298,1128572,1
3064298,1239499,2
3064298,832792,3
3064298,910040,4
3068194,295,1
3068194,1721,2
3068194,1882152,3
3068194,4563896,4
3072482,1663205,1
3072482,619,2
3072482,2247245,3
3072482,1572716,4
3076658,430107,1
3076658,230,2
3076658,1935086,3
3076658,711118,4
3079768,250659,1
3079768,936300,2
3079768,1861467,3
3079768,3012604,4
3086442,5835039,1
3086442,5835038,2
3086442,1218360,3
3086442,3041988,4
3089630,9500254,1
3089630,7107447,2
3089630,1265802,3
3089630,8165603,4
3099498,519043,1
3099498,662981,2
3099498,5286,3
3099498,1270009,4
3100274,4778,1
3100274,2088803,2
3100274,1714,3
3100274,884,4
3104988,2090422,1
3104988,6525901,2
3104988,706,3
3104988,2110418,4
3107288,2652716,1
3107288,2765384,2
3107288,1263939,3
3107288,4583876,4
3110958,251986,1
3110958,749263,2
3110958,437,3
3110958,2002649,4
3111426,752407,1
3111426,5057169,2
3111426,321,3
3111426,3860305,4
3114390,1840556,1
3114390,5408751,2
3114390,782841,3
3114390,586528,4
3118452,6276713,1
3118452,4401508,2
3118452,4081721,3
3118452,2608927,4
3138782,1749449,1
3138782,1699371,2
3138782,120270,3
3138782,5545116,4
3140100,509263,1
3140100,267241,2
3140100,1561982,3
3140100,1399770,4
3148502,2138653,1
3148502,1633541,2
3148502,10354326,3
3148502,592795,4
3149038,2633535,1
3149038,1245863,2
3149038,1020089,3
3149038,550371,4
3152592,287182,1
3152592,242,2
3152592,5042,3
3152592,1752221,4
3152624,2154960,1
3152624,352778,2
3152624,488953,3
3152624,703800,4
3155320,932,1
3155320,3163952,2
3155320,3501146,3
3155320,1675091,4
3169706,631490,1
3169706,1767,2
3169706,922035,3
3169706,175916,4
3170832,488953,1
3170832,5016878,2
3170832,108703,3
3170832,187724,4
3171832,2389463,1
3171832,3586035,2
3171832,1669,3
3171832,1239499,4
3172532,2525790,1
3172532,2907,2
3172532,1325419,3
3172532,5221,4
3177316,3310211,1
3177316,2016685,2
3177316,3193675,3
3177316,3813339,4
3179568,3239803,1
3179568,1679669,2
3179568,5052065,3
3179568,4950,4
3181776,1385871,1
3181776,700856,2
3181776,151,3
3181776,546057,4
3183660,1519666,1
3183660,2239702,2
3183660,837223,3
3183660,283945,4
3186130,134072,1
3186130,70115,2
3186130,126260,3
3186130,143295,4
3195644,551,1
3195644,2640887,2
3195644,760151,3
3195644,1191481,4
3201640,671567,1
3201640,135221,2
3201640,6076321,3
3201640,6615896,4
3203528,855039,1
3203528,1588066,2
3203528,174403,3
3203528,4616554,4
3203606,186505,1
3203606,178,2
3203606,545,3
3203606,127373,4
3203616,1191,1
3203616,246686,2
3203616,114,3
3203616,541218,4
3205802,205626,1
3205802,113117,2
3205802,3924265,3
3205802,3813115,4
3216348,1173,1
3216348,396924,2
3216348,1503432,3
3216348,3458761,4
3224458,158,1
3224458,722629,2
3224458,177933,3
3224458,1635244,4
3225270,436778,1
3225270,4987686,2
3225270,2569233,3
3225270,6548466,4
3228420,1357218,1
3228420,2251731,2
3228420,3210828,3
3228420,1850967,4
3228774,1297015,1
3228774,668,2
3228774,2181128,3
3228774,3236159,4
3230454,287182,1
3230454,5064,2
3230454,1671147,3
3230454,1102891,4
3230854,1434871,1
3230854,1711829,2
3230854,4625680,3
3230854,13037,4
3247714,170,1
3247714,112,2
3247714,1518,3
3247714,4696880,4
3250026,2312345,1
3250026,1393354,2
3250026,1996829,3
3250026,121605,4
3253930,349522,1
3253930,1666855,2
3253930,7102804,3
3253930,6960420,4
3256226,4960279,1
3256226,1107001,2
3256226,396812,3
3256226,2092835,4
3262342,3150488,1
3262342,283492,2
3262342,7956813,3
3262342,567031,4
3276924,134,1
3276924,604742,2
3276924,1176985,3
3276924,98378,4
3280262,4743361,1
3280262,898571,2
3280262,374,3
3280262,1875040,4
3281548,1519680,1
3281548,914612,2
3281548,6073955,3
3281548,7340546,4
3289724,136797,1
3289724,1571804,2
3289724,641610,3
3289724,5775621,4
3289728,396558,1
3289728,829576,2
3289728,520224,3
3289728,493013,4
3289956,4051,1
3289956,386472,2
3289956,1166041,3
3289956,568385,4
3296908,164809,1
3296908,683253,2
3296908,1925239,3
3296908,2930503,4
3297330,160,1
3297330,5064,2
3297330,2368789,3
3297330,7322542,4
3300542,124930,1
3300542,1173,2
3300542,151,3
3300542,291,4
3300980,4440340,1
3300980,1667,2
3300980,4250048,3
3300980,3162723,4
3312830,323,1
3312830,172,2
3312830,1838,3
3312830,404,4
3315342,413168,1
3315342,1772,2
3315342,6748436,3
3315342,2933542,4
3316948,251986,1
3316948,829576,2
3316948,110168,3
3316948,491,4
3316960,194,1
3316960,285,2
3316960,829576,3
3316960,98378,4
3317234,2796745,1
3317234,2981082,2
3317234,2981935,3
3317234,1821410,4
3321300,3229685,1
3321300,278752,2
3321300,383,3
3321300,1183224,4
3322310,3645691,1
3322310,3725055,2
3322310,1888211,3
3322310,1670601,4
3322312,1214435,1
3322312,352,2
3322312,2832695,3
3322312,711805,4
3322314,1591496,1
3322314,1395855,2
3322314,744331,3
3322314,5569,4
3322364,226,1
3322364,285,2
3322364,983,3
3322364,1556,4
3322940,1782235,1
3322940,1834115,2
3322940,5569,3
3322940,24593,4
3335606,1954240,1
3335606,726262,2
3335606,352278,3
3335606,4750182,4
3337194,1366616,1
3337194,1175678,2
3337194,1883803,3
3337194,2555462,4
3339966,2608689,1
3339966,5105,2
3339966,4270695,3
3339966,1406,4
3348730,1432956,1
3348730,68551,2
3348730,719678,3
3348730,5557932,4
3352390,1486317,1
3352390,608440,2
3352390,1269733,3
3352390,2694584,4
3358020,3654365,1
3358020,1435774,2
3358020,1931870,3
3358020,4858403,4
3371366,242,1
3371366,164,2
3371366,241049,3
3371366,2652095,4
3381008,56187,1
3381008,835016,2
3381008,2313103,3
3381008,7534357,4
3385516,564215,1
3385516,1055413,2
3385516,2225369,3
3385516,396558,4
3387266,654648,1
3387266,683253,2
3387266,271657,3
3387266,202603,4
3387520,2292661,1
3387520,3585613,2
3387520,3513522,3
3387520,3641002,4
3387648,489010,1
3387648,708867,2
3387648,29391,3
3387648,1654820,4
3390572,1372788,1
3390572,7102,2
3390572,3601766,3
3390572,1946407,4
3393786,129,1
3393786,1130627,2
3393786,388038,3
3393786,460694,4
3397884,1289434,1
3397884,982,2
3397884,1125,3
3397884,1256532,4
3398228,4715,1
3398228,781238,2
3398228,1555340,3
3398228,666739,4
3410834,940362,1
3410834,3772243,2
3410834,1099,3
3410834,915208,4
3411444,1078479,1
3411444,571952,2
3411444,134072,3
3411444,5375420,4
3416532,6484968,1
3416532,244,2
3416532,428065,3
3416532,1527905,4
3416742,1318596,1
3416742,169806,2
3416742,1129962,3
3416742,1591353,4
3416744,781981,1
3416744,251986,2
3416744,1043,3
3416744,336701,4
3447364,3818286,1
3447364,2945270,2
3447364,4173131,3
3447364,7072115,4
3450900,190,1
3450900,915208,2
3450900,913822,3
3450900,7322503,4
3460252,168,1
3460252,621,2
3460252,492,3
3460252,324658,4
3462710,206257,1
3462710,1337,2
3462710,836176,3
3462710,6038328,4
3469046,136797,1
3469046,1325419,2
3469046,5295,3
3469046,1388927,4
3470600,190,1
3470600,702,2
3470600,532235,3
3470600,424060,4
3475734,2017943,1
3475734,195439,2
3475734,2222175,3
3475734,614877,4
3478962,1993,1
3478962,73384,2
3478962,308039,3
3478962,494066,4
3480822,424060,1
3480822,6073955,2
3480822,1092086,3
3480822,1838,4
3487382,344435,1
3487382,1004211,2
3487382,601376,3
3487382,1334507,4
3488710,330687,1
3488710,3114649,2
3488710,2968773,3
3488710,4487667,4
3489184,1790682,1
3489184,674782,2
3489184,355155,3
3489184,1918575,4
3495000,611552,1
3495000,3795810,2
3495000,6072243,3
3495000,8295124,4
3498820,262635,1
3498820,375,2
3498820,424060,3
3498820,1659221,4
3501632,1165110,1
3501632,1089991,2
3501632,949,3
3501632,749263,4
3502172,305558,1
3502172,3860305,2
3502172,4787,3
3502172,3231692,4
3502262,1787,1
3502262,484541,2
3502262,451,3
3502262,243231,4
3513548,3236159,1
3513548,5377,2
3513548,10263413,3
3513548,5573623,4
3514324,1175468,1
3514324,1897713,2
3514324,858776,3
3514324,2144240,4
3517870,785352,1
3517870,39327,2
3517870,1146857,3
3517870,1752714,4
3521126,290556,1
3521126,2002649,2
3521126,310966,3
3521126,736622,4
3521164,7635388,1
3521164,425005,2
3521164,1344302,3
3521164,607325,4
3522806,5458,1
3522806,4695,2
3522806,169,3
3522806,706,4
3526078,506405,1
3526078,1573,2
3526078,2391794,3
3526078,2251884,4
3530002,330687,1
3530002,736622,2
3530002,3255459,3
3530002,135221,4
3530232,1056659,1
3530232,443286,2
3530232,2175486,3
3530232,534115,4
3531824,731075,1
3531824,2002649,2
3531824,2007030,3
3531824,1851028,4
3532216,129,1
3532216,1727304,2
3532216,942792,3
3532216,687146,4
3544082,1648,1
3544082,183822,2
3544082,416524,3
3544082,920185,4
3544112,6916321,1
3544112,318821,2
3544112,448204,3
3544112,2930503,4
3547740,895759,1
3547740,1460782,2
3547740,255475,3
3547740,6303670,4
3549044,2394794,1
3549044,158626,2
3549044,2085100,3
3549044,5007768,4
3551096,1320827,1
3551096,2090422,2
3551096,6386589,3
3551096,5549251,4
3553442,275486,1
3553442,3053338,2
3553442,293509,3
3553442,547,4
3553976,1557,1
3553976,1126657,2
3553976,4705966,3
3553976,2399383,4
3560686,4536795,1
3560686,1187374,2
3560686,875434,3
3560686,627560,4
3567288,4609822,1
3567288,4590837,2
3567288,241759,3
3567288,574513,4
3569230,362766,1
3569230,115161,2
3569230,5473782,3
3569230,2167957,4
3576728,15382,1
3576728,574534,2
3576728,1942207,3
3576728,5272,4
3579018,5245722,1
3579018,2719825,2
3579018,880367,3
3579018,2228294,4
3605418,206,1
3605418,4448022,2
3605418,1869101,3
3605418,2746751,4
3606752,5562,1
3606752,2242399,2
3606752,177933,3
3606752,277213,4
3606756,5266,1
3606756,456,2
3606756,1102970,3
3606756,9133740,4
3606888,2008435,1
3606888,6872584,2
3606888,2055792,3
3606888,296219,4
3612126,923105,1
3612126,1770380,2
3612126,113357,3
3612126,8624879,4
3612616,234237,1
3612616,4608165,2
3612616,167501,3
3612616,399088,4
3622110,755267,1
3622110,2377903,2
3622110,616960,3
3622110,602941,4
3622120,2707511,1
3622120,4440305,2
3622120,3738320,3
3622120,4656381,4
3622592,1822659,1
3622592,5353321,2
3622592,3641002,3
3622592,6819854,4
3623726,658,1
3623726,177,2
3623726,336701,3
3623726,1659221,4
3631112,1289434,1
3631112,2247245,2
3631112,272581,3
3631112,857620,4
3636060,2636108,1
3636060,1870434,2
3636060,4958046,3
3636060,249622,4
3640424,93,1
3640424,182839,2
3640424,364813,3
3640424,1081121,4
3646462,11823172,1
3646462,1763577,2
3646462,1869675,3
3646462,2443020,4
3647998,362766,1
3647998,371342,2
3647998,596,3
3647998,2772105,4
3654796,4175221,1
3654796,243233,2
3654796,3034178,3
3654796,1747551,4
3659388,354,1
3659388,1567113,2
3659388,1325419,3
3659388,544718,4
3661210,1659547,1
3661210,146,2
3661210,4141252,3
3661210,1926865,4
3671542,1507708,1
3671542,3512758,2
3671542,8036975,3
3671542,2412545,4
3671754,2899002,1
3671754,2139257,2
3671754,2704055,3
3671754,1759786,4
3678782,3315894,1
3678782,1596350,2
3678782,4417069,3
3678782,4806622,4
3678938,3315894,1
3678938,1017633,2
3678938,709359,3
3678938,3983956,4
3682448,158,1
3682448,753314,2
3682448,257,3
3682448,752407,4
3691740,753314,1
3691740,6982717,2
3691740,934362,3
3691740,1318596,4
3697626,1310525,1
3697626,2437361,2
3697626,3362169,3
3697626,3083982,4
3697842,170306,1
3697842,4456022,2
3697842,7575542,3
3697842,3858989,4
3702996,1065929,1
3702996,3436464,2
3702996,378932,3
3702996,726257,4
3704050,1626,1
3704050,731323,2
3704050,807288,3
3704050,1445,4
3704700,1631269,1
3704700,3287038,2
3704700,35514,3
3704700,5251,4
3707106,93,1
3707106,1401,2
3707106,491259,3
3707106,693799,4
3713166,2054764,1
3713166,4026000,2
3713166,1237541,3
3713166,2645189,4
3714720,1663205,1
3714720,206359,2
3714720,420955,3
3714720,447695,4
3716530,1376,1
3716530,480850,2
3716530,175931,3
3716530,75650,4
3717252,295,1
3717252,3772243,2
3717252,580014,3
3717252,3091498,4
3717490,4223882,1
3717490,4305463,2
3717490,5518972,3
3717490,3485108,4
3717532,847594,1
3717532,1679934,2
3717532,1101677,3
3717532,1468944,4
3721964,249291,1
3721964,234,2
3721964,654648,3
3721964,628601,4
3729920,564215,1
3729920,1567113,2
3729920,205626,3
3729920,352778,4
3731562,1089991,1
3731562,168,2
3731562,488953,3
3731562,604,4
3741700,151419,1
3741700,267812,2
3741700,5611121,3
3741700,913822,4
3742284,3087728,1
3742284,2161624,2
3742284,1069587,3
3742284,622732,4
3742982,6160361,1
3742982,4581108,2
3742982,6233871,3
3742982,3706443,4
3743822,225332,1
3743822,226817,2
3743822,193295,3
3743822,1952,4
3747572,338292,1
3747572,668854,2
3747572,1632403,3
3747572,14735,4
3748172,1303,1
3748172,339304,2
3748172,5988570,3
3748172,835393,4
3748440,2024927,1
3748440,1794688,2
3748440,1682303,3
3748440,2491557,4
3748528,428065,1
3748528,526019,2
3748528,876138,3
3748528,947447,4
3754940,201857,1
3754940,194572,2
3754940,285135,3
3754940,7707341,4
3758172,705356,1
3758172,470981,2
3758172,3887625,3
3758172,6567671,4
3759416,136789,1
3759416,222088,2
3759416,480850,3
3759416,1594248,4
3760922,889522,1
3760922,179173,2
3760922,176073,3
3760922,443577,4
3766354,243,1
3766354,50959,2
3766354,5480894,3
3766354,4730,4
3766376,1144419,1
3766376,324658,2
3766376,2715338,3
3766376,2415436,4
3766394,398,1
3766394,339011,2
3766394,2033,3
3766394,1018488,4
3767372,2138653,1
3767372,821,2
3767372,451234,3
3767372,154139,4
3774114,330687,1
3774114,940362,2
3774114,502425,3
3774114,704270,4
3774466,620,1
3774466,1822659,2
3774466,731075,3
3774466,798971,4
3774694,7312806,1
3774694,3194762,2
3774694,7312807,3
3774694,7476955,4
3778644,2403277,1
3778644,437,2
3778644,3592338,3
3778644,2255973,4
3783958,331516,1
3783958,1297015,2
3783958,1679669,3
3783958,799777,4
3792960,6497349,1
3792960,688143,2
3792960,366,3
3792960,1460782,4
3793788,960912,1
3793788,3603758,2
3793788,1204858,3
3793788,132257,4
3794354,2355635,1
3794354,5188,2
3794354,120,3
3794354,1754366,4
3797512,1325419,1
3797512,1754239,2
3797512,1946193,3
3797512,915458,4
3799232,1428821,1
3799232,8624059,2
3799232,1525807,3
3799232,9833473,4
3799372,3920288,1
3799372,4101208,2
3799372,2698115,3
3799372,502671,4
3799694,128,1
3799694,331516,2
3799694,3886028,3
3799694,93589,4
3801314,897201,1
3801314,3606487,2
3801314,1778703,3
3801314,1421628,4
3802576,474774,1
3802576,3289096,2
3802576,6763,3
3802576,2596365,4
3813310,102,1
3813310,6627667,2
3813310,4881741,3
3813310,924154,4
3824458,6702770,1
3824458,4924757,2
3824458,1199489,3
3824458,1551040,4
3825638,1525221,1
3825638,2356421,2
3825638,2337337,3
3825638,471406,4
3829266,2933542,1
3829266,5218990,2
3829266,5016878,3
3829266,1221047,4
3829920,982,1
3829920,1886602,2
3829920,313,3
3829920,124,4
3830558,4491241,1
3830558,3657218,2
3830558,750353,3
3830558,101400,4
3833480,2207222,1
3833480,2655177,2
3833480,89217,3
3833480,4477836,4
3835080,532,1
3835080,104114,2
3835080,680489,3
3835080,600667,4
3836512,1667364,1
3836512,2791093,2
3836512,894627,3
3836512,3135063,4
3837246,1101677,1
3837246,3329362,2
3837246,1215197,3
3837246,160049,4
3838992,6675440,1
3838992,808410,2
3838992,136,3
3838992,111013,4
3846674,7093076,1
3846674,3170207,2
3846674,663546,3
3846674,8264172,4
3848892,474774,1
3848892,219939,2
3848892,2281292,3
3848892,3966456,4
3850214,4271336,1
3850214,1727825,2
3850214,4169922,3
3850214,253708,4
3850590,4395,1
3850590,1057,2
3850590,462712,3
3850590,2798112,4
3861390,268199,1
3861390,474,2
3861390,362,3
3861390,1200692,4
3863552,6795,1
3863552,7372970,2
3863552,1596350,3
3863552,4626,4
3864056,4625502,1
3864056,5052065,2
3864056,173,3
3864056,942482,4
3868848,6228730,1
3868848,5014111,2
3868848,3172325,3
3868848,724757,4
3874544,285,1
3874544,114,2
3874544,453994,3
3874544,1435,4
3877200,1409,1
3877200,384826,2
3877200,626362,3
3877200,640323,4
3882082,1659348,1
3882082,1140344,2
3882082,3609439,3
3882082,636235,4
3890160,5052065,1
3890160,1256532,2
3890160,358316,3
3890160,2555462,4
3892172,5057169,1
3892172,4936,2
3892172,9286880,3
3892172,9583795,4
3895150,5137121,1
3895150,5190250,2
3895150,4785118,3
3895150,4986657,4
3896198,695435,1
3896198,757855,2
3896198,1176985,3
3896198,4874,4
3901826,4740113,1
3901826,6154971,2
3901826,6225541,3
3901826,755499,4
3907584,1102577,1
3907584,6819854,2
3907584,3381295,3
3907584,641290,4
3908142,6231136,1
3908142,661651,2
3908142,3731645,3
3908142,1323275,4
3920596,702,1
3920596,173,2
3920596,940362,3
3920596,2368789,4
3922818,198,1
3922818,2633535,2
3922818,1303,3
3922818,1429380,4
3949660,1083271,1
3949660,4715,2
3949660,1347153,3
3949660,1473,4
3967856,842770,1
3967856,200452,2
3967856,3673821,3
3967856,350453,4
3986586,121026,1
3986586,842332,2
3986586,53347,3
3986586,5837781,4
4003440,369,1
4003440,4486,2
4003440,235,3
4003440,266441,4
4005402,914612,1
4005402,117709,2
4005402,638824,3
4005402,137028,4
4009278,191412,1
4009278,3605836,2
4009278,4477836,3
4009278,3977251,4
4009460,131647,1
4009460,229544,2
4009460,725811,3
4009460,3955339,4
4016454,2552034,1
4016454,500200,2
4016454,362873,3
4016454,2692146,4
4016934,1195119,1
4016934,1978402,2
4016934,2437361,3
4016934,600668,4
4030600,808022,1
4030600,1620741,2
4030600,6463103,3
4030600,873998,4
4034228,729,1
4034228,931329,2
4034228,151419,3
4034228,2348627,4
4034354,200452,1
4034354,705356,2
4034354,935541,3
4034354,7708571,4
4052882,515116,1
4052882,1049982,2
4052882,8395137,3
4052882,8238078,4
4052886,255124,1
4052886,314514,2
4052886,1204760,3
4052886,940851,4
4062536,947338,1
4062536,1782299,2
4062536,790057,3
4062536,1772,4
4068576,4957233,1
4068576,11583458,2
4068576,8849491,3
4068576,11583457,4
4073790,3964350,1
4073790,601553,2
4073790,925966,3
4073790,6170168,4
4080728,489858,1
4080728,2560232,2
4080728,1480656,3
4080728,4206052,4
4080956,3771184,1
4080956,8982449,2
4080956,3307918,3
4080956,8982446,4
4082068,7316147,1
4082068,7316148,2
4082068,7316149,3
4082068,1196219,4
4082744,188871,1
4082744,429363,2
4082744,830556,3
4082744,394531,4
4094724,342029,1
4094724,593310,2
4094724,932112,3
4094724,1928515,4
4116284,4715,1
4116284,148418,2
4116284,206257,3
4116284,146,4
4120176,1376,1
4120176,545838,2
4120176,1007411,3
4120176,778568,4
4131496,611932,1
4131496,124930,2
4131496,4104849,3
4131496,507207,4
4136084,658,1
4136084,424,2
4136084,374865,3
4136084,272581,4
4139588,586568,1
4139588,1227814,2
4139588,935395,3
4139588,6699375,4
4154664,488953,1
4154664,168,2
4154664,578853,3
4154664,179,4
4154756,375,1
4154756,1165110,2
4154756,749263,3
4154756,262635,4
4154796,375,1
4154796,262635,2
4154796,749263,3
4154796,1165110,4
4154858,609845,1
4154858,2100657,2
4154858,504962,3
4154858,2726710,4
4156586,4853598,1
4156586,6277581,2
4156586,6905588,3
4156586,788918,4
4157728,331577,1
4157728,4157570,2
4157728,347423,3
4157728,7961340,4
4158110,1785339,1
4158110,225,2
4158110,3361199,3
4158110,909412,4
4163020,105,1
4163020,4410693,2
4163020,7043418,3
4163020,930226,4
4172430,1024677,1
4172430,1032567,2
4172430,197647,3
4172430,219292,4
4178092,867,1
4178092,356017,2
4178092,249291,3
4178092,2798112,4
4179452,4101853,1
4179452,6999212,2
4179452,4538500,3
4179452,6351089,4
4181052,315041,1
4181052,51509,2
4181052,267812,3
4181052,531808,4
4189022,132257,1
4189022,763631,2
4189022,1632536,3
4189022,5128,4
4192740,1249031,1
4192740,1763577,2
4192740,2985917,3
4192740,1444929,4
4193394,503567,1
4193394,300589,2
4193394,1787532,3
4193394,154187,4
4195278,5561251,1
4195278,4245240,2
4195278,1892960,3
4195278,4873935,4
4202274,6915712,1
4202274,7235880,2
4202274,7662000,3
4202274,7661933,4
4209788,1567113,1
4209788,252961,2
4209788,126,3
4209788,148418,4
4218572,205626,1
4218572,735442,2
4218572,4456120,3
4218696,1093951,1
4218696,1078479,2
4218696,1821298,3
4225622,6237346,1
4225622,3034977,2
4225622,2064412,3
4225622,2443438,4
4226388,4663937,1
4226388,1035643,2
4226388,4453291,3
4226388,2916919,4
4236770,126,1
4236770,2093766,2
4236770,717709,3
4236770,4747,4
4244162,71847,1
4244162,5478,2
4244162,798,3
4244162,4134149,4
4257926,4950,1
4257926,4814017,2
4257926,376540,3
4257926,3276835,4
4262980,4056296,1
4262980,847570,2
4262980,1595000,3
4262980,652592,4
4266076,509264,1
4266076,267042,2
4266076,491777,3
4266076,3335498,4
4267026,4420373,1
