id,naslov,leto-zacetek,leto-konec,dolzina,leto,ocena,metascore,glasovi,zasluzek,oznaka,opis
3276924,Heist,2015,2015,93,2015,6.1,37,29470,,R,"A father is without the means to pay for his daughter's medical treatment. As a last resort, he partners with a greedy co-worker to rob a casino. When things go awry they're forced to hijack a city bus."
3280262,Cult of Chucky,2017,2017,91,2017,5.2,69,23032,,R,"Chucky returns to terrorize his human victim, Nica. Meanwhile, the killer doll has some scores to settle with his old enemies, with the help of his former wife."
3281548,Čas deklištva,2019,2019,135,2019,7.8,91,170012,108101214,PG,"Jo March reflects back and forth on her life, telling the beloved story of the March sisters - four young women, each determined to live life on her own terms."
3289724,Welcome to Marwen,2018,2018,116,2018,6.2,40,22489,10763520,PG-13,A victim of a brutal attack finds a unique and beautiful therapeutic outlet to help him through his recovery process.
3289728,Equals,2015,2015,101,2015,6.1,43,29538,32095,PG-13,"In an emotionless utopia, two people fall in love when they regain their feelings from a mysterious disease, causing tensions between them and their society."
3289956,The Autopsy of Jane Doe,2016,2016,86,2016,6.8,65,108371,,R,"A father and son, both coroners, are pulled into a complex mystery while attempting to identify the body of a young woman, who was apparently harboring dark secrets."
3296908,HHhH,2017,2017,120,2017,6.4,,15693,,R,"As the German Fascists expand their borders, scorching Europe from end to end, two brave Czechs of the Resistance prepare for a suicide mission to assassinate Reinhard Heydrich, the hideous mastermind behind the ""Final Solution""."
3297330,Good Kill,2014,2014,102,2014,6.4,63,23449,316842,R,A family man begins to question the ethics of his job as a drone pilot.
3300542,London je padel,2016,2016,99,2016,5.9,28,152099,62678608,R,"In London for the Prime Minister's funeral, Mike Banning is caught up in a plot to assassinate all the attending world leaders."
3300980,Den 12. mann,2017,2017,135,2017,7.4,70,24052,,,They were 12 saboteurs. The Nazis killed 11 of them. This is the true story of the one that got away.
3312830,Mladost,2015,2015,124,2015,7.3,64,75015,2698509,R,A retired orchestra conductor is on vacation with his daughter and his film director best friend in the Alps when he receives an invitation from Queen Elizabeth II to perform for Prince Philip's birthday.
3315342,Logan: Wolverine,2017,2017,137,2017,8.1,77,694929,226277068,R,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety."
3316948,American Ultra,2015,2015,96,2015,6.1,50,88829,14434604,R,A stoner - who is in fact a government agent - is marked as a liability and targeted for extermination. But he's too well-trained and too high for them to handle.
3316960,Se vedno Alice,2014,2014,101,2014,7.5,72,130893,18754371,PG-13,A linguistics professor and her family find their bonds tested when she is diagnosed with Alzheimer's Disease.
3317234,"Game Over, Man!",2018,2018,101,2018,5.4,32,28440,,,Three friends are on the verge of getting their video game financed when their benefactor is taken hostage by terrorists.
3321300,Spooks: The Greater Good,2015,2015,104,2015,6.2,47,22264,,R,"When a terrorist escapes custody during a routine handover, Will Holloway must team with disgraced MI5 Intelligence Chief Harry Pearce to track him down before an imminent terrorist attack on London."
3322310,Iron Fist,2017,2022,55,2017–,6.4,,121546,,,A young man is bestowed with incredible martial arts skills and a mystical force known as the Iron Fist.
3322312,Daredevil,2015,2018,54,2015–2018,8.6,,383743,,,"A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil."
3322314,Luke Cage,2016,2018,55,2016–2018,7.3,,122394,,,"When a sabotaged experiment gives him super strength and unbreakable skin, Luke Cage becomes a fugitive attempting to rebuild his life in Harlem and must soon confront his past and fight a battle for the heart of his city."
3322364,Pot zmagovalca,2015,2015,123,2015,7.1,55,91198,34542474,PG-13,"In Pittsburgh, accomplished pathologist Dr. Bennet Omalu uncovers the truth about brain damage in football players who suffer repeated concussions in the course of normal play."
3322940,Annabelle,2014,2014,99,2014,5.4,37,151373,84273813,R,A couple begins to experience terrifying supernatural occurrences involving a vintage doll shortly after their home is invaded by satanic cultists.
3335606,Berlin Syndrome,2017,2017,116,2017,6.3,70,24073,28660,R,"A passionate holiday romance leads to an obsessive relationship, when an Australian photojournalist wakes one morning in a Berlin apartment and is unable to leave."
3337194,From Dusk Till Dawn: The Series,2000,2016,45,2000–2016,6.9,,19918,,,A Texas Ranger is in hot pursuit of the infamous Gecko brothers and their hostages. They all end up trapped in a desert bar secretly run by vampires and discover a vampire conspiracy.
3339966,Unbreakable Kimmy Schmidt,2015,2019,30,2015–2019,7.6,,67306,,,A woman is rescued from a doomsday cult and starts life over again in New York City.
3348730,Jigsaw,2017,2017,92,2017,5.8,39,75172,38052832,R,"Bodies are turning up around the city, each having met a uniquely gruesome demise. As the investigation proceeds, evidence points to one suspect: John Kramer, the man known as Jigsaw, who has been dead for over 10 years."
3352390,Friend Request,2016,2016,92,2016,5.3,31,25497,3759046,R,"When a college student unfriends a mysterious girl online, she finds herself fighting a demonic presence that wants to make her lonely by killing her closest friends."
3358020,Kiseijû: Sei no kakuritsu,2014,2015,22,2014–2015,8.3,,31219,,,"17-year-old Shinichi Izumi is partially infected by a Parasyte, monsters that butcher and consume humans. He must learn to co-exist with the creature if he is to survive both the life of a Parasyte and a human as part monster, part person."
3371366,Transformers: The Last Knight,2017,2017,154,2017,5.2,27,143480,130168683,PG-13,"A deadly threat from Earth's history reappears and a hunt for a lost artifact takes place between Autobots and Decepticons, while Optimus Prime encounters his creator in space."
3381008,Grimsby,2016,2016,83,2016,6.2,44,97934,6864016,R,A new assignment forces a top spy to team up with his football hooligan brother.
3385516,Mozje X: apokalipsa,2016,2016,144,2016,6.9,52,411995,155442489,PG-13,"In the 1980s the X-Men must defeat an ancient all-powerful mutant, En Sabah Nur, who intends to thrive through bringing destruction to the world."
3387266,A United Kingdom,2016,2016,111,2016,6.9,65,15675,3901302,PG-13,"The story of King Seretse Khama of Botswana and how his loving but controversial marriage to a British white woman, Ruth Williams, put his kingdom into political and diplomatic turmoil."
3387520,Strašljive zgodbe,2019,2019,108,2019,6.2,61,69922,62739086,PG-13,"On Halloween 1968, Stella and her two friends meet a mysterious drifter, Ramón, and uncover a sinister notebook of stories."
3387648,The Taking,2014,2014,90,2014,6.0,,29477,,R,"An elderly woman battling Alzheimer's disease agrees to let a film crew document her condition, but what they discover is something far more sinister going on."
3390572,Haider,2014,2014,160,2014,8.1,,52477,901610,,"A young man returns to Kashmir after his father's disappearance to confront his uncle, whom he suspects of playing a role in his father's fate."
3393786,Jack Reacher: nikoli se ne vrni,2016,2016,118,2016,6.1,47,147294,58697076,PG-13,Jack Reacher must uncover the truth behind a major government conspiracy in order to clear his name while on the run as a fugitive from the law.
3397884,Sicario: onkraj zakona,2015,2015,121,2015,7.6,82,400167,46889293,R,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.
3398228,BoJack Horseman,2014,2020,25,2014–2020,8.7,,131237,,,"BoJack Horseman was the star of the hit television show ""Horsin' Around"" in the '80s and '90s, but now he's washed up, living in Hollywood, complaining about everything, and wearing colorful sweaters."
3410834,Allegiant,2016,2016,120,2016,5.7,33,115719,66184051,PG-13,"After the earth-shattering revelations of Insurgent, Tris must escape with Four beyond the wall that encircles Chicago, to finally discover the shocking truth of the world around them."
3411444,Bikec Ferdinand,2017,2017,108,2017,6.8,58,53175,84410380,PG,"After Ferdinand, a bull with a big heart, is mistaken for a dangerous beast, he is captured and torn from his home. Determined to return to his family, he rallies a misfit team on the ultimate adventure."
3416532,Sedem minut čez polnoč,2016,2016,108,2016,7.5,76,85124,3730982,PG-13,A boy seeks the help of a tree monster to cope with his single mother's terminal illness.
3416742,Kaj počnemo v mraku,2014,2014,86,2014,7.7,76,170752,3333000,R,"Viago, Deacon, and Vladislav are vampires who are struggling with the mundane aspects of modern life, like paying rent, keeping up with the chore wheel, trying to get into nightclubs, and overcoming flatmate conflicts."
3416744,The End of the Tour,2015,2015,106,2015,7.3,82,29901,2993669,R,"The story of the five-day interview between Rolling Stone reporter David Lipsky and acclaimed novelist David Foster Wallace, which took place right after the 1996 publication of Wallace's groundbreaking epic novel, 'Infinite Jest.'"
3447364,Detective Byomkesh Bakshy!,2015,2015,139,2015,7.7,,22306,579055,,"While investigating the disappearance of a chemist, a detective uncovers a larger conspiracy to unsettle Calcutta."
3450900,The Sea of Trees,2015,2015,110,2015,6.1,23,15038,20083,PG-13,A suicidal American befriends a Japanese man lost in a forest near Mt. Fuji and the two search for a way out.
3460252,Podlih osem,2015,2015,168,2015,7.8,68,556023,54117416,R,"In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters."
3462710,Unforgettable,2017,2017,100,2017,5.1,45,15013,11274490,R,A woman sets out to make life a living hell for her ex-husband's new fiancée.
3469046,"Jaz, baraba 3",2017,2017,89,2017,6.3,49,123249,264624300,PG,"Gru meets his long-lost, charming, cheerful, and more successful twin brother Dru, who wants to team up with him for one last criminal heist."
3470600,Zapoj,2016,2016,108,2016,7.1,59,144165,270395425,PG,"In a city of humanoid animals, a hustling theater impresario's attempt to save his theater with a singing competition becomes grander than he anticipates even as its finalists find that their lives will never be the same."
3475734,Agentka Carter,2015,2016,42,2015–2016,7.9,,78029,,,"In 1946, Peggy Carter is relegated to secretarial duties in the Strategic Scientific Reserve (SSR). When Howard Stark is accused of treason, he secretly recruits Peggy to clear his name with the help of his butler, Edwin Jarvis."
3478962,Mon roi,2015,2015,124,2015,7.1,68,12292,53809,,"Tony is admitted to a rehabilitation center after a serious skiing accident. Dependent of medical staff and painkillers, she takes the time to remember the tumultuous love story she lived with Georgio."
3480822,Črna vdova,2021,2021,134,2021,6.8,67,268480,,PG-13,Natasha Romanoff confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises.
3487382,Forever,2014,2015,43,2014–2015,8.3,,55398,,,A 200-year-old man works in the New York City Morgue trying to find a key to unlock the curse of his immortality.
3488710,Pot do slave,2015,2015,123,2015,7.3,70,125060,10137502,PG,"In 1974, high-wire artist Philippe Petit recruits a team of people to help him realize his dream: to walk the immense void between the World Trade Center towers."
3489184,Constantine,2014,2015,43,2014–2015,7.5,,51280,,,A man struggling with his faith who is haunted by the sins of his past is suddenly thrust into the role of defending humanity from the gathering forces of darkness.
3495000,Mardaani,2014,2014,113,2014,7.3,,12297,,,"A story of Shivani Shivaji Roy, Crime Branch, who sets out to confront the mastermind behind a child trafficking mafia."
3498820,Stotnik Amerika: državljanska vojna,2016,2016,147,2016,7.8,75,715506,408084349,PG-13,Political involvement in the Avengers' affairs causes a rift between Captain America and Iron Man.
3501632,Thor: Ragnarok,2017,2017,130,2017,7.9,74,654799,315058289,PG-13,"Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela."
3502172,Mozart in the Jungle,2014,2018,29,2014–2018,8.1,,23906,,,"Love, money, ambition and music intertwine in Mozart in the Jungle, a half hour comedic drama that looks at finding yourself and finding love while conquering New York City. A brash new maestro Rodrigo stirs up the New York Symphony as young oboist Hailey hopes for her big chance."
3502262,Transparent,2014,2019,30,2014–2019,7.7,,22071,,,An L.A. family with serious boundary issues have their past and future unravel when a dramatic admission causes everyone's secrets to spill out.
3513548,Richard Jewell,2019,2019,131,2019,7.5,68,76429,,R,"Security guard Richard Jewell is an instant hero after foiling a bomb attack at the 1996 Atlanta Olympics, but his life becomes a nightmare when the FBI leaks to the media that he is a suspect in the case."
3514324,Scorpion,2014,2018,43,2014–2018,7.1,,50543,,,An eccentric genius forms an international network of super-geniuses to act as the last line of defense against the complicated threats of the modern world.
3517870,Mine 9,2019,2019,83,2019,6.3,65,15425,226421,Not Rated,"Two miles into the earth, nine Appalachian miners struggle to survive after a methane explosion leaves them with one hour of oxygen."
3521126,The Disaster Artist,2017,2017,104,2017,7.3,76,146242,21120616,R,"When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true."
3521164,Vaiana: iskanje bajeslovnega otoka,2016,2016,107,2016,7.6,81,300212,248757044,PG,"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right."
3522806,Ledeni morilec: vrnitev,2016,2016,98,2016,5.7,38,81297,21218403,R,Bishop's most formidable foe kidnaps the love of his life in order to make him complete three impossible assassinations and make them look like accidents.
3526078,Dobrodošli v Schitt's Creek,2015,2020,22,2015–2020,8.5,,99783,,,"When rich video-store magnate Johnny Rose and his family suddenly find themselves broke, they are forced to leave their pampered lives to regroup in Schitt's Creek."
3530002,The Night Before,2015,2015,101,2015,6.4,58,69374,43035725,R,"On Christmas Eve, three lifelong friends spend the night in New York City looking for the Holy Grail of Christmas parties."
3530232,Last Week Tonight with John Oliver,2014,2022,30,2014–,8.9,,83897,,,Former Daily Show host and correspondent John Oliver brings his persona to this weekly news satire program.
3531824,Si upaš?,2016,2016,96,2016,6.5,58,123147,38583626,PG-13,"A high school senior finds herself immersed in an online game of truth or dare, where her every move starts to become manipulated by an anonymous community of ""watchers."""
3532216,Barry Seal: tihotapec,2017,2017,115,2017,7.2,65,169478,51342000,R,"The story of Barry Seal, an American pilot who became a drug-runner for the CIA in the 1980s in a clandestine operation that would be exposed as the Iran-Contra Affair."
3544082,45 let,2015,2015,91,2015,7.1,94,32193,4250507,R,A married couple preparing to celebrate their wedding anniversary receives shattering news that promises to forever change the course of their lives.
3544112,Sing Street,2016,2016,106,2016,7.9,79,89833,3237118,PG-13,A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.
3547740,La famille Bélier,2014,2014,106,2014,7.3,,25734,,,"A girl, who lives with her deaf parents, discovers that she has the gift of singing."
3549044,Selfie,2014,2014,22,2014,7.2,,12114,,,"After being the subject of an embarrassing viral video, a self-involved 20-something enlists the help of a marketing expert to revamp her image in the real world."
3551096,Fresh Off the Boat,2015,2020,22,2015–2020,7.8,,23917,,,A Taiwanese family makes their way in America during the 1990s.
3553442,Whiskey Tango Foxtrot,2016,2016,112,2016,6.6,57,51614,23049575,R,A journalist recounts her wartime coverage in Afghanistan.
3553976,Kapitan Fantastični,2016,2016,118,2016,7.9,72,206834,5875006,R,"In the forests of the Pacific Northwest, a father devoted to raising his six kids with a rigorous physical and intellectual education is forced to leave his paradise and enter the world, challenging his idea of what it means to be a parent."
3560686,Durak,2014,2014,116,2014,8.0,83,13322,,,"Dima Nikitin is an ordinary honest plumber who suddenly decides to face the corrupt system of local politics in order to save the lives of 800 inhabitants of an old dormitory, which is about to collapse."
3567288,The Visit,2015,2015,94,2015,6.2,55,123519,65206105,PG-13,Two siblings become increasingly frightened by their grandparents' disturbing behavior while visiting them on vacation.
3569230,Legenda,2015,2015,132,2015,6.9,55,168306,1872994,R,Identical twin gangsters Ronald and Reginald Kray terrorize London during the 1960s.
3576728,Bilal: A New Breed of Hero,2015,2015,105,2015,7.8,52,22416,500200,PG-13,"A thousand years ago, one boy with a dream of becoming a great warrior is abducted with his sister and taken to a land far away from home. Thrown into a world where greed and injustice rule all, Bilal finds the courage to raise his voice and make a change. Inspired by true events, this is a story of a real hero who earned his remembrance in time and history."
3579018,Emerald City,2016,2017,60,2016–2017,7.2,,12272,,,A modern reimagining of the stories that led to 'The Wizard of Oz'.
3605418,Knock Knock,2015,2015,99,2015,4.9,53,89597,36336,R,"A devoted father helps two stranded young women who knock on his door, but his kind gesture turns into a dangerous seduction and a deadly game of cat and mouse."
3606752,Avtomobili 3,2017,2017,102,2017,6.7,59,86586,152901115,G,Lightning McQueen sets out to prove to a new generation of racers that he's still the best race car in the world.
3606756,Neverjetni 2,2018,2018,118,2018,7.6,80,271524,608581744,PG,The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.
3606888,A Street Cat Named Bob,2016,2016,103,2016,7.4,54,29539,35070,,"The true feel-good story of how James Bowen, a busker and recovering drug addict, has his life transformed when he meets a stray ginger cat. Based on the international best selling book."
3612126,The Grudge,2020,2020,94,2020,4.3,41,23320,,R,A house is cursed by a vengeful ghost that dooms those who enter it with a violent death.
3612616,Mamica,2014,2014,139,2014,8.1,74,54252,3492754,R,"A widowed single mother, raising her violent son alone, finds new hope when a mysterious neighbor inserts herself into their household."
3622110,Don't Knock Twice,2016,2016,93,2016,5.1,45,13442,,R,A mother desperate to reconnect with her troubled daughter becomes embroiled in the urban legend of a demonic witch.
3622120,Kajaki,2014,2014,108,2014,7.1,,12846,,R,"Kajaki Dam 2006. A company of young British soldiers encounter an unexpected, terrifying enemy. A dried-out river bed, and under every step the possibility of an anti-personnel mine. A mine that could cost you your leg - or your life."
3622592,Lazna mesta,2015,2015,109,2015,6.2,56,99584,32000304,PG-13,"After an all-night adventure, Quentin's lifelong crush, Margo, disappears, leaving behind clues that Quentin and his friends follow on the journey of a lifetime."
3623726,Rokerica,2015,2015,101,2015,5.9,54,23124,26822144,PG-13,"A musician who gave up everything for her dream of rock-and-roll stardom returns home, looking to make things right with her family."
3631112,Dekle na vlaku,2016,2016,112,2016,6.5,48,179672,75395035,R,A divorcee becomes entangled in a missing persons investigation that promises to send shockwaves throughout her life.
3636060,Poldark,2015,2019,60,2015–2019,8.3,,28645,,,"Ross Poldark returns home after American Revolutionary War and rebuilds his life with a new business venture, making new enemies and finding a new love where he least expects it."
3640424,Zaveznika,2016,2016,124,2016,7.1,60,149796,40098064,R,"In 1942, a Canadian intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war."
3646462,Itirazim Var,2014,2014,110,2014,7.8,,12922,,,"There is a murder while at prayer. Selman Bulut, the imam of mosque, starts to investigate the murder and faces with people in the neighborhood."
3647998,Taboo,2017,2022,59,2017–,8.4,,121988,,,"Adventurer James Keziah Delaney returns to London during the War of 1812 to rebuild his late father's shipping empire. However, both the government and his biggest competitor want his inheritance at any cost - even murder."
3654796,Creep 2,2017,2017,78,2017,6.5,75,23150,,,"A video artist looking for work drives to a remote house in the forest to meet a man claiming to be a serial killer. But after agreeing to spend the day with him, she soon realizes that she made a deadly mistake."
3659388,Marsovec,2015,2015,144,2015,8.0,80,801398,228433663,PG-13,"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue."
3661210,The Dig,2021,2021,112,2021,7.1,73,65667,,PG-13,An archaeologist embarks on the historically important excavation of Sutton Hoo in 1938.
3671542,Holding the Man,2015,2015,127,2015,7.4,,11986,,,"The warm, funny and achingly sad story of the 15-year-long love affair between Timothy Conigrave and the boy he fell in love with at high school, John Caleo."
3671754,Kardes Payi,2014,2015,70,2014–2015,8.6,,15594,,,The two brothers have a plumbing company and they are trying to invent something that would make the world a better place.
3678782,Badlapur,2015,2015,134,2015,7.4,,23092,370843,,Raghu begins walking a fine line between good and evil as he exacts violent revenge on two criminals who killed his family 15 years ago.
3678938,Humpty Sharma Ki Dulhania,2014,2014,133,2014,6.0,,12402,380011,,"A girl from Ambala, Kavya Pratap Singh, is about to be married. When she visits Delhi to shop for her 'dhai lakh ka Ghagra, she meets Humpty Sharma, a carefree Delhiite, and falls in love with him."
3682448,Most vohunov,2015,2015,142,2015,7.6,81,300330,72313754,PG-13,"During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers."
3691740,VDV - Veliki dobrodušni velikan,2016,2016,117,2016,6.4,66,82098,55483770,PG,"An orphan little girl befriends a benevolent giant who takes her to Giant Country, where they attempt to stop the man-eating giants that are invading the human world."
3697626,Ggeutggaji ganda,2014,2014,111,2014,7.2,76,13058,,,"After trying to cover up a car accident that left a man dead, a crooked homicide detective is stalked by a mysterious man claiming to have witnessed the event."
3697842,The Late Show with Stephen Colbert,2015,2022,41,2015–,7.1,,13048,,,"Stephen Colbert took over as host, executive producer and writer of THE LATE SHOW on Tuesday, Sept. 8, 2015. The comedy-variety-talk show is broadcast five nights a week from the Ed Sullivan theater in New York."
3702996,Fack ju Göhte 2,2015,2015,115,2015,6.0,,12455,,,Mr. Müller and his class are taking a school trip to Thailand to strengthen the reputation of their school.
3704050,Ne pozabi,2015,2015,94,2015,7.5,52,24498,637555,R,"With the aid of a fellow Auschwitz survivor and a hand-written letter, an elderly man with dementia goes in search of the person he believes to be responsible for the death of his family in the death camp to kill him himself."
3704700,Brain on Fire,2016,2016,88,2016,6.6,34,20027,,PG-13,"A young, capable professional cannot explain her newly erratic behavior."
3707106,Ob morju,2015,2015,122,2015,5.3,44,20051,531009,R,A couple tries to repair their marriage while staying at a hotel in France.
3713166,Odklikana,2014,2014,83,2014,5.5,59,72906,32482090,R,"A group of online chatroom friends find themselves haunted by a mysterious, supernatural force using the account of their dead friend."
3714720,The Hollars,2016,2016,88,2016,6.6,53,12361,1016872,PG-13,A man returns to his small hometown after learning that his mother has fallen ill and is about to undergo surgery.
3716530,Elle,2016,2016,130,2016,7.1,89,64212,,R,A successful businesswoman gets caught up in a game of cat and mouse as she tracks down the unknown man who raped her.
3717252,Underworld: Blood Wars,2016,2016,91,2016,5.8,23,73339,30353973,R,Vampire death dealer Selene (Kate Beckinsale) fights to end the eternal war between the Lycan clan and the Vampire faction that betrayed her.
3717490,Power Rangers,2017,2017,124,2017,5.9,44,105250,85364450,PG-13,"A group of high-school students, who are infused with unique superpowers, harness their abilities in order to save the world."
3717532,The Last: Naruto the Movie,2014,2014,112,2014,7.7,,13465,,,"Hinata Hyuga's younger sister has been kidnapped, so Naruto must do what he can to save her."
3721964,Gringo,2018,2018,111,2018,6.1,46,28926,4969853,R,"GRINGO, a dark comedy mixed with white-knuckle action and dramatic intrigue, explores the battle of survival for businessman Harold Soyinka (David Oyelowo) when he finds himself crossing the line from law-abiding citizen to wanted criminal."
3729920,The Disappearance of Eleanor Rigby: Them,2014,2014,123,2014,6.3,57,12228,585640,R,One couple's story as they try to reclaim the life and love they once knew and pick up the pieces of a past that may be too far gone.
3731562,Kong: Otok lobanj,2017,2017,118,2017,6.6,62,300661,168052812,PG-13,"After the Vietnam war, a team of scientists explores an uncharted island in the Pacific, venturing into the domain of the mighty Kong, and must fight to escape a primal Eden."
3741700,Godzilla: King of the Monsters,2019,2019,132,2019,6.0,48,168514,110500138,PG-13,"The crypto-zoological agency Monarch faces off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah."
3742284,NH10,2015,2015,115,2015,7.2,,12824,,,"On their way to a weekend retreat, a married couple find their dream vacation turn into a nightmare when they cross paths with a dangerous gang."
3742982,Akame ga Kill!,2014,2014,24,2014,7.8,,20443,,,A countryside boy named Tatsumi sets out on a journey to The Capital to make a name for himself and met a seemingly dangerous group of Assassins known as Night Raid. Their journey begins.
3743822,Fear the Walking Dead,2015,2022,44,2015–,6.9,,121593,,,"A Walking Dead spinoff set in Los Angeles, California. Follows two families who must band together to survive the undead apocalypse."
3747572,Grantchester,2014,2022,45,2014–,7.9,,11921,,,A Cambridgeshire clergyman finds himself investigating a series of mysterious wrongdoings in his small village of Grantchester.
3748172,Gerald's Game,2017,2017,103,2017,6.5,77,100259,,,"A couple tries to spice up their marriage in a remote lake house. After the husband dies unexpectedly, the wife is left handcuffed to their bed frame and must fight to survive and break free."
3748440,Blue Mountain State: The Rise of Thadland,2016,2016,90,2016,5.7,,15278,,R,"When the Dean of Blue Mountain State threatens to sell the Goat House, Alex throws Thad the party of his dreams in an effort to get him to buy it."
3748528,Rogue One: zgodba Vojne zvezd,2016,2016,133,2016,7.8,65,584391,532177324,PG-13,"In a time of conflict, a group of unlikely heroes band together on a mission to steal the plans to the Death Star, the Empire's ultimate weapon of destruction."
3754940,Truman,2015,2015,108,2015,7.3,81,12578,208799,,"Julián receives an unexpected visit from his friend Tomás, who lives in Canada. The two men, accompanied by Julián's faithful dog, Truman, will share emotional and surprising moments prompted by Julián's complicated situation."
3758172,Jungle,2017,2017,115,2017,6.7,48,53397,,R,"A group of friends join a guide for a trek into the Bolivian jungle, searching for an Indian village. The men soon realize that the jungle is a difficult place to be."
3759416,Asterix: domovanje bogov,2014,2014,85,2014,6.9,,13066,1656287,,"In order to wipe out the Gaulish village by any means necessary, Caesar plans to absorb the villagers into Roman culture by having an estate built next to the village to start a new Roman colony."
3760922,Moja obilna grška poroka 2,2016,2016,94,2016,6.0,37,29700,59689605,PG-13,A Portokalos family secret brings the beloved characters back together for an even bigger and Greeker wedding.
3766354,The Equalizer 2,2018,2018,121,2018,6.7,50,146924,102084362,R,"Robert McCall serves an unflinching justice for the exploited and oppressed, but how far will he go when that is someone he loves?"
3766376,Vice Principals,2016,2018,30,2016–2018,8.0,,23304,,,An over protective father is obsessed with becoming a principal and competes against the popular vice principal. However something happens that makes them work together to save the day.
3766394,"Zdravo, ime mi je Doris",2015,2015,90,2015,6.6,63,19875,14443077,R,A self-help seminar inspires a sixty-something woman to romantically pursue her younger co-worker.
3767372,Piku,2015,2015,123,2015,7.6,,30714,,,"A quirky comedy about the relationship between a daughter and her aging father, whose eccentricities drive everyone crazy."
3774114,Snowden,2016,2016,134,2016,7.3,58,146489,21587519,R,"The NSA's illegal surveillance techniques are leaked to the public by one of the agency's employees, Edward Snowden, in the form of thousands of classified documents distributed to the press."
3774466,Ashby,2015,2015,100,2015,6.4,46,15394,4631,R,"High-school student Ed Wallis enters into a friendship with his neighbor, Ashby, a retired CIA assassin who only has a few months left to live."
3774694,Ljubezen,2015,2015,135,2015,6.1,51,53640,,,"Murphy is an American living in Paris who enters a highly sexually and emotionally charged relationship with Electra. Unaware of the effect it will have on their relationship, they invite their pretty neighbor into their bed."
3778644,Solo: Zgodba Vojne zvezd,2018,2018,135,2018,6.9,62,315779,213767512,PG-13,"Board the Millennium Falcon and journey to a galaxy far, far away in an epic action-adventure that will set the course of one of the Star Wars saga's most unlikely heroes."
3783958,Dežela La la,2016,2016,128,2016,8.0,94,542282,151101803,PG-13,"While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future."
3792960,Cisto nova zaveza,2015,2015,114,2015,7.1,70,31478,89182,,Did you know that God is alive and lives in Brussels with his daughter?
3793788,The Escort,2015,2015,88,2015,6.0,,12770,,,"Desperate for a good story, a sex-addicted journalist throws himself into the world of high-class escorts when he starts following a Stanford-educated prostitute."
3794354,Ježek Sonic,2020,2020,99,2020,6.5,47,108066,148974665,PG,"After discovering a small, blue, fast hedgehog, a small-town police officer must help him defeat an evil genius who wants to do experiments on him."
3797512,Barb & Star na potovanju v Vista Del Mar,2021,2021,107,2021,6.4,64,13404,,PG-13,Lifelong friends Barb and Star embark on the adventure of a lifetime when they decide to leave their small Midwestern town for the first time - ever.
3799232,The Kissing Booth,2018,2018,105,2018,6.0,,77253,,,A high school student is forced to confront her secret crush at a kissing booth.
3799372,6 Years,2015,2015,79,2015,5.6,53,12275,,,"A young couple, bound by a seemingly ideal love, begin to unravel as unexpected opportunities spin them down a volatile and violent path and threaten the future they had always imagined."
3799694,Prava fanta,2016,2016,116,2016,7.4,70,302538,36261763,R,"In 1970s Los Angeles, a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star."
3801314,Kaththi,2014,2014,166,2014,8.1,,24739,,,A case of mistaken identity embroils an escaped convict in a fight against a large corporation intent on seizing a village's land.
3802576,Brothers,2015,2015,156,2015,6.5,,12558,266175,,"After living many years together, two brothers discover that they are not blood related so square off in a mixed martial arts tournament to determine whose blood is stronger."
3813310,Cop Car,2015,2015,88,2015,6.3,66,31956,128002,R,A small-town sheriff sets out to find the two kids who have taken his car on a joy ride.
3824458,Tangerine,2015,2015,88,2015,7.1,86,29432,701837,R,A hooker tears through Tinseltown on Christmas Eve searching for the pimp who broke her heart.
